ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
79,0.4064335188283468,0.0019645318291233414,0.05445481379500402,0.2162348509862541,0.32091228456127124
80,0.41704894651185376,0.0033538354116763045,0.04802336838602112,0.12391325052457862,0.40766059916586983
81,0.5109838197566159,0.003601384475726596,0.037103534936462665,0.12877438469462837,0.31953687613656634
82,0.4842671790293597,0.003848912534319849,0.040394756256424684,0.1279355810965742,0.3435535710833213
83,0.5588064502967878,0.0018205394234044434,0.03143200668139502,0.20879276927530346,0.19914823432310916
84,0.5093261658817001,0.003817436337075923,0.0368509919312008,0.1213699425228382,0.3286354633271848
85,0.45743443181133847,0.001317280993436264,0.04447809519752271,0.18650061003341112,0.310269581964292
86,0.38166201584024706,0.0033040728936471657,0.05090693656975538,0.11205721460053672,0.45206976009581384
87,0.5109456743291199,0.0019907337676840953,0.03806040271799811,0.2218751507126333,0.2271280384725652
88,0.48898766870092114,0.0020692174285562013,0.04129286055808716,0.22065327683993186,0.24699697647250365
89,0.3866031601706868,0.004533078093485813,0.055748027279204214,0.14002087124626603,0.41309486321035693
90,0.4981870148116031,0.0025569856103878972,0.03415145829708551,0.09679131462917522,0.36831322665174876
91,0.5140111423175554,0.003964594894315599,0.036634258793588025,0.124320830385686,0.32106917360885523
92,0.36181027485608713,0.0033886846510161445,0.05604155905655146,0.12309164229975171,0.4556678391365939
93,0.43113985042811603,0.003921718048574869,0.04808416336202373,0.1351240517994581,0.38173021636182736
94,0.5222843395639309,0.001505271064949469,0.03602815775305894,0.1990968777538214,0.2410853538642387
95,0.3716114420060588,0.0036837264447407113,0.05584528331940029,0.13024363156789276,0.43861591666190813
96,0.5526677937887999,0.0016158740005945422,0.03227098260253982,0.18895470607119463,0.22449064353687093
97,0.5272204107944514,0.001110015761455982,0.03438780659289717,0.16777863490314163,0.2695031319480545
98,0.4938075892999672,0.00312581127729578,0.03722880986663313,0.11387243060260147,0.3519653589535022
99,0.41956688787406604,0.0036959452882858205,0.04743402385632088,0.11964155197235264,0.4096615910089746
100,0.411451539475643,0.0014605878354787129,0.05221414318773841,0.1978833367313898,0.3369903927697506
101,0.40163892327836354,0.005368493718669325,0.054843463689691174,0.14900781914146058,0.3891413001718154
102,0.5031107085002116,0.0035012669119644777,0.03729699876803917,0.12057181443793445,0.33551921138185054
103,0.5050020293832355,0.0012099243348049687,0.03701103868944949,0.1636052164765941,0.29317179111591657
104,0.4816542235294349,0.0012810760034361757,0.0403267699870946,0.1694751703069149,0.3072627601731198
105,0.4106917146213124,0.005678138914492889,0.05533702178580283,0.16746689369118786,0.36082623098720384
106,0.5654266183666619,0.0020413420931061415,0.030576778825675464,0.21321500682169217,0.1887402538928646
107,0.4031410115709077,0.0018941725764747494,0.05483790028991257,0.2113178380299726,0.32880907753273203
108,0.49921553265044893,0.0011105742569272668,0.03748479882602984,0.16265150845987048,0.2995375858067234
109,0.38915050265548606,0.003376938786173512,0.051970352667072804,0.12372505487645465,0.43177715101481234
110,0.3915182795021686,0.0026316465348767528,0.047981869337886854,0.10704777760222994,0.45082042702283803
111,0.5292466544878625,0.0011656195242025697,0.03420229853249258,0.16499817665003955,0.27038725080540205
112,0.5529120558821227,0.0015906029925029802,0.03210114296652648,0.1958532082757725,0.21754298988307555
113,0.44181529748660725,0.002316938352423535,0.04877383409411153,0.254668526973569,0.2524254030932887
114,0.40780316362443536,0.0014071296033693157,0.052540236460765354,0.19323392566536185,0.34501554464606865
115,0.44030441000386505,0.003189633075029203,0.044382989146515936,0.12045246898030808,0.39167049879428195
116,0.5286067037628004,0.001095555953024431,0.034281153869535085,0.17428455919540686,0.2617320272192332
117,0.5361116615516333,0.0019377866014952227,0.03444234146055485,0.21755870507652247,0.20994950530979423
118,0.4469597825432201,0.0016629076305698606,0.04736249250559749,0.21189780013073345,0.2921170171898789
119,0.45179580410865156,0.0012094193926717534,0.045014031354613175,0.18525233729528026,0.3167284078487829
120,0.4411291447750931,0.006185081245545598,0.05030803369642193,0.16132615863353478,0.3410515816494045
121,0.43113985042811603,0.003921718048574869,0.04808416336202373,0.1351240517994581,0.38173021636182736
122,0.5308831060589267,0.004770235906849899,0.03610611577848867,0.13746918132875757,0.2907713609269771
123,0.38984254832946946,0.004496680936163788,0.05588860338127242,0.1462861451309781,0.40348602222211644
124,0.3852701513688869,0.004318663642587284,0.056072675894144365,0.14243640399827168,0.41190210509610925
125,0.49241709188839555,0.0022556615962270946,0.04065739484583607,0.23924897256304925,0.22542087910649214
126,0.5250186397582273,0.0015574504797773194,0.035676627846404,0.2031367658425002,0.23461051607309127
127,0.45593826809449345,0.003908274252771288,0.044102844949121214,0.12889144115609855,0.367159171547516
128,0.5332539425919909,0.004715095449456317,0.0360638689866877,0.14306210554629684,0.28290498742556813
129,0.41546007529883155,0.004725320306743796,0.05118325276726078,0.13775830867867067,0.39087304294849334
130,0.367908267998519,0.0037094646503556946,0.05561757282341358,0.12445725871094009,0.4483074358167725
131,0.41518942323005137,0.0022318785598821763,0.053552905647763514,0.24140529770915026,0.28762049485315266
132,0.38062270979637947,0.004146480309382083,0.056238708566617834,0.13864102224758285,0.4203510790800376
133,0.44191207528726206,0.004452247191086829,0.047379618517770845,0.13977754695689631,0.36647851204698356
134,0.4760496099933258,0.0016898914750031872,0.0428481953880426,0.21406763825893646,0.265344664884692
135,0.4678612728609191,0.0024742508897640735,0.03753642994933797,0.09928570440843348,0.3928423418915441
136,0.4418689992692048,0.0015913829385674754,0.04746790832361504,0.19059908837198516,0.31847262109662744
137,0.5404848856010918,0.0036953081068496737,0.03353202508951077,0.12470111623851428,0.2975866649640332
138,0.5204285904992167,0.0030317499616928463,0.03460941715575884,0.11549027170220365,0.3264399706811283
139,0.532470647437399,0.0017778734821786279,0.034983952795723604,0.20068401441668055,0.23008351186801818
140,0.5167266965874804,0.0009619746772250549,0.034799342856697314,0.1558946578247737,0.2916173280538247
141,0.4750307792984702,0.0011454325545357778,0.04143013177864342,0.1793385807361378,0.30305507563221257
142,0.39412010439137635,0.003518737079793698,0.05184485452794589,0.1271825808871236,0.423333723113761
143,0.4469597825432201,0.0016629076305698606,0.04736249250559749,0.21189780013073345,0.2921170171898789
144,0.41173853534658267,0.0021868986655345754,0.05423461155924823,0.22765749179889833,0.30418246262973603
145,0.49023332255229446,0.002181635179575681,0.04108968966367879,0.2346732970442349,0.23182205556021623
146,0.411451539475643,0.0014605878354787129,0.05221414318773841,0.1978833367313898,0.3369903927697506
147,0.4003010444346359,0.0038471309890843637,0.05139235813256331,0.12844507346209766,0.4160143929816189
148,0.4362738684446237,0.0014591646208195288,0.0480180676611251,0.18925805914971733,0.3249908401237144
149,0.406466935453669,0.004207006495445799,0.05093245940262188,0.12968464757551793,0.4087089510727453
150,0.4186745636118309,0.004682028378672552,0.0512772266327889,0.1438297314791794,0.3815364498975286
151,0.38984254832946946,0.004496680936163788,0.05588860338127242,0.1462861451309781,0.40348602222211644
152,0.3593986492891962,0.0034551774220716786,0.054766531481735894,0.11460425737074768,0.46777538443624855
153,0.45296993077113507,0.0017847542267172955,0.04657356364180232,0.2212280248409059,0.27744372651944016
154,0.48764846097203296,0.0020764008226205038,0.04125954333858154,0.23828490093836457,0.23073069392840012
155,0.43743731019193455,0.0021534328467068178,0.04968074524181319,0.22602702478789255,0.2847014869316529
156,0.4646807766503279,0.0021957184251009737,0.04490870567948841,0.24661319300709778,0.24160160623798518
157,0.45257223561451143,0.0012409547683613733,0.0443509290141666,0.17393706042264373,0.3278988201803156
158,0.4887225566902331,0.0030065015177645838,0.0374051366709509,0.1110367380551988,0.35982906706585255
159,0.353238678629616,0.0031526139265681576,0.055147291245481254,0.11328083132444122,0.47518058487389325
160,0.5274064888764667,0.0016356851286276227,0.03550489978454285,0.1999088803468188,0.23554404586354405
161,0.4031410115709077,0.0018941725764747494,0.05483790028991257,0.2113178380299726,0.32880907753273203
162,0.44677796953450793,0.0016273079474283772,0.0469928793096909,0.20265456097521536,0.30194728223315764
163,0.5157933650391129,0.002163231821270822,0.03749654472236808,0.222709577679643,0.22183728073760473
164,0.5016621920869757,0.0033377053715437054,0.03753797131984095,0.12272110561482305,0.33474102560681596
165,0.39433647489276313,0.00167281502056666,0.05579714469449676,0.20481297432642442,0.34338059106574936
166,0.4842671790293597,0.003848912534319849,0.040394756256424684,0.1279355810965742,0.3435535710833213
167,0.5300609576626861,0.0016919818978286122,0.03515113618155784,0.20392409292578312,0.22917183133214442
168,0.5297650552562282,0.0017187313550529808,0.03533401875465847,0.19671829088506312,0.2364639037489961
169,0.4694520192598926,0.0023863418724204403,0.0442748127356961,0.24773071997379986,0.23615610615819088
170,0.45296993077113507,0.0017847542267172955,0.04657356364180232,0.2212280248409059,0.27744372651944016
171,0.47806088022761745,0.0035298655412347056,0.040860747396396085,0.12701615318240078,0.3505323536523507
172,0.3997400570421682,0.0018258020467704478,0.05520539508478819,0.2064427518151172,0.33678599401115566
173,0.45257223561451143,0.0012409547683613733,0.0443509290141666,0.17393706042264373,0.3278988201803156
174,0.4300454986906207,0.0018808808893229511,0.05051088649907163,0.22811698323948143,0.28944575068150274
175,0.4741744276011149,0.002594194918627918,0.04364308696493834,0.24880248816108347,0.2307858023542356
176,0.5204285904992167,0.0030317499616928463,0.03460941715575884,0.11549027170220365,0.3264399706811283
177,0.4971324996836044,0.0024510528499799913,0.040058041145461944,0.2401692710718378,0.220189135249116
178,0.4186745636118309,0.004682028378672552,0.0512772266327889,0.1438297314791794,0.3815364498975286
179,0.5503121141222552,0.0015380942208247366,0.03243371604308352,0.19205577077704308,0.22366030483679372
180,0.5297650552562282,0.0017187313550529808,0.03533401875465847,0.19671829088506312,0.2364639037489961
181,0.45865371679959077,0.0029089445112062836,0.04108702544521852,0.11382106413365338,0.38352924911033137
182,0.5071954986257834,0.002732172674235064,0.03449957867431687,0.10453416242944635,0.35103858759621825
183,0.41683784020142867,0.002357202998667642,0.05336208921639822,0.2571102057592188,0.2703326618242867
184,0.4575034522554966,0.00197184680407773,0.04617598062484899,0.21444269663814555,0.279906023677431
185,0.49921553265044893,0.0011105742569272668,0.03748479882602984,0.16265150845987048,0.2995375858067234
186,0.5408349791264473,0.002104289379084874,0.033909018763043634,0.21823056779662128,0.20492114493480296
187,0.443433242864273,0.0032820649606674,0.045037005863610764,0.12679028405309434,0.38145740225835445
188,0.4760496099933258,0.0016898914750031872,0.0428481953880426,0.21406763825893646,0.265344664884692
189,0.41336316487580593,0.0015350856827919524,0.05197716759256281,0.19475823907431583,0.3383663427745238
190,0.41683784020142867,0.002357202998667642,0.05336208921639822,0.2571102057592188,0.2703326618242867
191,0.4351659430626647,0.002047804914411892,0.04988113136730592,0.22952307509330785,0.2833820455623102
192,0.538685647385204,0.0020361836695468095,0.03428499768694339,0.21415576020731159,0.210837411050994
193,0.5350444914585845,0.0018386295994854529,0.03462824732028051,0.2046740822760488,0.22381454934560155
194,0.4402490341733765,0.002230101529962621,0.04925073851578249,0.2308866718213435,0.27738345395953523
195,0.5282885233353267,0.001140250820746916,0.03389215658001056,0.15758288585000862,0.2790961834139071
196,0.36904345908651903,0.002754582126090438,0.05166951320403249,0.10958898171684528,0.46694346386651275
197,0.5094438464830804,0.0018875665037335714,0.038232929073450495,0.20853677829918174,0.24189887964055368
198,0.5613729683397257,0.0019125941391006508,0.03128142081123781,0.20548444005624802,0.19994857665368787
199,0.5157933650391129,0.002163231821270822,0.03749654472236808,0.222709577679643,0.22183728073760473
200,0.5130411711596934,0.0013278049149455856,0.03674803671746493,0.17895824919178077,0.26992473801611494
201,0.3788940610260388,0.0042324324253775565,0.0550657290601939,0.1293573122194525,0.4324504652689372
202,0.3903525174564931,0.003544555816250439,0.05165366138590701,0.12158240843499284,0.43286685690635673
203,0.388913356483366,0.0015330173561593368,0.0563846965506835,0.20314798389840322,0.3500209457113879
204,0.5116281417931404,0.0013468800507218993,0.03686444560794497,0.1722567450427996,0.27790378750539274
205,0.4918712971832682,0.0014787657899640906,0.039879200680726826,0.18255619056163264,0.2842145457844083
206,0.5057590430439085,0.004820070404736589,0.03965736954609716,0.14519230178476986,0.30457121522048775
207,0.45834591586587364,0.001353461715391438,0.0438410125479372,0.17515841905872426,0.3213011908120735
208,0.4013951290448275,0.0018405676535518118,0.05550964155987931,0.22447808798986918,0.31677657375187207
209,0.40444015441698633,0.0019082905843516233,0.055092373933294816,0.22956899033423922,0.308990190731128
210,0.5153681962256365,0.0021276122998047193,0.037254395068413236,0.23054954878110098,0.2147002476250443
211,0.37766814565035645,0.004029854573781353,0.0553915269351001,0.13161623047255117,0.4312942423682114
212,0.40444015441698633,0.0019082905843516233,0.055092373933294816,0.22956899033423922,0.308990190731128
213,0.5095844448202296,0.0012817389983287675,0.03705547516050859,0.17512989773030058,0.2769484432906325
214,0.388913356483366,0.0015330173561593368,0.0563846965506835,0.20314798389840322,0.3500209457113879
215,0.42465181211348674,0.005113434302737594,0.050759697628872155,0.14505589277116018,0.37441916318374335
216,0.43234954801456305,0.0013221333428964424,0.04847301873907329,0.19542652570355573,0.32242877419991156
217,0.4887225566902331,0.0030065015177645838,0.0374051366709509,0.1110367380551988,0.35982906706585255
218,0.4033003182737002,0.003957445832173828,0.052162584893929144,0.13525563134135124,0.4053240196588453
219,0.47534940327932595,0.0016792609736986882,0.0427159045778766,0.197395906588893,0.2828595245802057
220,0.385307164262066,0.0014763674909223751,0.05671411566725966,0.19829340524930023,0.35820894733045205
221,0.44677796953450793,0.0016273079474283772,0.0469928793096909,0.20265456097521536,0.30194728223315764
222,0.4033003182737002,0.003957445832173828,0.052162584893929144,0.13525563134135124,0.4053240196588453
223,0.44813422029770666,0.002684748630385268,0.04137463374892999,0.10795199210831743,0.3998544052146613
224,0.4694520192598926,0.0023863418724204403,0.0442748127356961,0.24773071997379986,0.23615610615819088
225,0.4467661463475844,0.0011380782035343298,0.04485855996725356,0.17268396119837956,0.3345532542832491
226,0.5083977944999355,0.0018950981350174055,0.03822871856352442,0.2253544123894357,0.22612397641208698
227,0.41266734887160383,0.004287850996013012,0.051788412068045866,0.14257483897137688,0.3886815490929609
228,0.48354979751263744,0.0019321378137799948,0.04208332691615357,0.21180804434657374,0.26062669341085537
229,0.5217692819650221,0.0014962169710449995,0.0359300839877031,0.18368142513834274,0.25712299193788735
230,0.5084706395148104,0.0028676643850591736,0.034270428948634954,0.10266645885653684,0.3517248082949583
231,0.5174231212046462,0.0029512540079856702,0.03415039438795252,0.10986042362502327,0.3356148067743917
232,0.45257223561451143,0.0012409547683613733,0.0443509290141666,0.17393706042264373,0.3278988201803156
233,0.4887225566902331,0.0030065015177645838,0.0374051366709509,0.1110367380551988,0.35982906706585255
234,0.49241709188839555,0.0022556615962270946,0.04065739484583607,0.23924897256304925,0.22542087910649214
235,0.4146627449603999,0.002266078103589596,0.053800239863574705,0.23270826276047413,0.2965626743119617
236,0.4529775918102047,0.0038045372372006343,0.04349403014653048,0.12251927614089302,0.3772045646651708
237,0.5269282344854493,0.001661171474717878,0.035678091164896994,0.19277796678971024,0.24295453608522527
238,0.4950264722997046,0.0023711754783475167,0.040492327695440644,0.23562305726013041,0.22648696726637688
239,0.56084955003578,0.001881019554721091,0.031077966545089663,0.21269522813557978,0.19349623572882974
240,0.49684143669790226,0.003211954247710184,0.037740559475904004,0.11974809070252641,0.3424579588759571
241,0.45257223561451143,0.0012409547683613733,0.0443509290141666,0.17393706042264373,0.3278988201803156
242,0.4731189085412484,0.001631909318657893,0.043230642052156903,0.20961043389455397,0.2724081061933832
243,0.4848155149365061,0.0021449569272920443,0.034886700703956844,0.09526802589485892,0.3828848015373865
244,0.4663907519071415,0.003333887827151829,0.04040402012525769,0.11274521178999972,0.3771261283504489
245,0.4488626048602674,0.001710899022008527,0.04678135610086119,0.19945864052729206,0.303186499489571
246,0.42386246430706204,0.0026538215848498003,0.05216082158080206,0.26385176291551937,0.25747112961176655
247,0.4209794450671122,0.002743993875835951,0.044077779678251085,0.10537992854305396,0.42681885283574683
248,0.5098366935288918,0.0050015936861311895,0.039381808058743466,0.14855535374989506,0.29722455097633843
249,0.43287006167100817,0.0019483665184325978,0.05008182494579627,0.23305435489304732,0.2820453919717155
250,0.5230462891777513,0.004272915896610358,0.03617341681246078,0.130323977302571,0.3061834008106067
251,0.4971324996836044,0.0024510528499799913,0.040058041145461944,0.2401692710718378,0.220189135249116
252,0.45257223561451143,0.0012409547683613733,0.0443509290141666,0.17393706042264373,0.3278988201803156
253,0.4699299225277381,0.004390057568037451,0.043447918736173916,0.13890623208275005,0.34332586908530055
254,0.37982112354535713,0.001352902771624464,0.05728557335625811,0.19658458939956108,0.36495581092719875
255,0.5110250524597598,0.002707365596878405,0.034558985671207146,0.10912008177009833,0.3425885145020561
256,0.4294483124170199,0.0013074963651436749,0.04807981825917527,0.17925951316477823,0.3419048597938831
257,0.4351775610963641,0.0014268256732594162,0.047554485935893745,0.1806221818648,0.3352189454296825
258,0.4179531249213289,0.006503812045088235,0.05444779684715114,0.1660117466475359,0.35508351953889566
259,0.45225150454655844,0.0018105737174237697,0.046769506507057815,0.21319009419015073,0.285978321038809
260,0.482692836194005,0.00130983795480761,0.040707309120218874,0.17751217387217322,0.29777784285879566
261,0.44542353686282227,0.001650285831933324,0.047130770076525066,0.19500986123761846,0.3107855459911014
262,0.5327847425332388,0.0012073904884875738,0.03391533586040973,0.16858847808934946,0.2635040530285138
263,0.407371499438411,0.001977929526788697,0.0546602797504557,0.23469644001791173,0.3012938512664325
264,0.44656885013493797,0.0025192147252040193,0.04810886732670241,0.25594689777577345,0.24685617003738197
265,0.49921553265044893,0.0011105742569272668,0.03748479882602984,0.16265150845987048,0.2995375858067234
266,0.45451891917198967,0.003724781099601208,0.04437619389931694,0.13115856748243873,0.3662215383466539
267,0.480687588565878,0.0012469187418619927,0.04091365055358571,0.18044498948753765,0.29670685265113694
268,0.4956464155746918,0.004264016697277352,0.04042716848034746,0.14098921170965314,0.3186731875380299
269,0.4529204491701392,0.004939062792656728,0.04747974838737878,0.15425286174172975,0.3404078779080957
270,0.43376740559425364,0.005403466336914457,0.051166101043895316,0.1628535368221186,0.3468094902028175
271,0.37902256867664974,0.003107603134236498,0.05217147809248822,0.11697315591652047,0.44872519418010537
272,0.38062270979637947,0.004146480309382083,0.056238708566617834,0.13864102224758285,0.4203510790800376
273,0.49921553265044893,0.0011105742569272668,0.03748479882602984,0.16265150845987048,0.2995375858067234
274,0.4362738684446237,0.0014591646208195288,0.0480180676611251,0.18925805914971733,0.3249908401237144
275,0.5191663868546804,0.0040251706395889215,0.03707404483765549,0.1359729720923312,0.3037614255757443
276,0.394335823514571,0.004680664055391717,0.05568666985090942,0.1501890517067618,0.39510779087236614
277,0.4663907519071415,0.003333887827151829,0.04040402012525769,0.11274521178999972,0.3771261283504489
278,0.5040684480262356,0.004595001301857348,0.039899031865055015,0.14771292188890991,0.30372459691794196
279,0.48354276220087594,0.002890994969722818,0.037571158655242055,0.10823872343396938,0.3677563607401901
280,0.5344645726396628,0.003394771017296352,0.03397712053625943,0.12401521082908158,0.3041483249776999
281,0.5588064502967878,0.0018205394234044434,0.03143200668139502,0.20879276927530346,0.19914823432310916
282,0.41224753924369406,0.0015009046110522947,0.05146700445442225,0.1858357802545518,0.3489487714362794
283,0.4488626048602674,0.001710899022008527,0.04678135610086119,0.19945864052729206,0.303186499489571
284,0.5110250524597598,0.002707365596878405,0.034558985671207146,0.10912008177009833,0.3425885145020561
285,0.452184028906807,0.0017732545874218186,0.04642007774245542,0.20394383331769647,0.29567880544561964
286,0.5132226819887218,0.0020582750062512023,0.037660247282375145,0.2262018123991226,0.22085698332352974
287,0.5185854304292572,0.004116386143532995,0.03640831418706476,0.12730574982730986,0.31358411941283504
288,0.46510058789418096,0.0031757389205531337,0.040663326624874395,0.11476708749549207,0.37629325906489963
289,0.43951222155730874,0.0022392301002148772,0.04925488357960246,0.2496028192928365,0.25939084547003755
290,0.5553175886658643,0.0016710216575915083,0.03194176327376159,0.19270405440452676,0.21836557199825607
291,0.44030441000386505,0.003189633075029203,0.044382989146515936,0.12045246898030808,0.39167049879428195
292,0.47451478671150343,0.0027034307291713224,0.03715906649827048,0.10012818856224537,0.385494527498809
293,0.38915050265548606,0.003376938786173512,0.051970352667072804,0.12372505487645465,0.43177715101481234
294,0.43376740559425364,0.005403466336914457,0.051166101043895316,0.1628535368221186,0.3468094902028175
